0.0	0.0
0.1053	0.3098
0.1596	0.4018
0.2079	0.4523
0.245	0.5012
0.2785	0.5314
0.3014	0.5585
0.3284	0.5805
0.3448	0.5919
0.3612	0.6121
0.3858	0.6313
0.3959	0.6415
0.4038	0.6598
0.4077	0.669
0.4243	0.6866
0.4249	0.6884
0.4349	0.7061
0.4482	0.7245
0.4535	0.7216
0.4566	0.7275
0.4663	0.7443
0.4723	0.7552
0.478	0.7543
0.4772	0.7621
0.4873	0.782
0.4939	0.7798
0.5115	0.7983
0.5058	0.797
0.5129	0.8094
0.5123	0.8352
0.5082	0.8142
0.5141	0.8268
0.5239	0.8393
0.5105	0.8366
0.5255	0.8463
0.5328	0.8564
0.5373	0.8596
0.5237	0.8609
0.5359	0.8702
0.5302	0.8758
0.5301	0.8794
0.5447	0.8891
0.5453	0.9009
0.544	0.8954
0.5394	0.9021
0.5515	0.9182
0.5521	0.924
0.5434	0.9273
0.5468	0.9364
0.5654	0.9439
