0.0	0.0
0.1745	0.5204
0.3125	0.6937
0.4226	0.7838
0.4916	0.8418
0.5426	0.8724
0.5869	0.9004
0.6197	0.921
0.6465	0.9382
0.6637	0.9481
0.676	0.953
0.6904	0.9618
0.7097	0.9681
0.7114	0.972
0.7314	0.9752
0.7329	0.9779
0.7457	0.984
0.7506	0.9829
0.7622	0.9851
0.7545	0.9849
0.7711	0.9864
0.7736	0.9866
0.7798	0.9898
0.7824	0.9918
0.783	0.9913
0.7915	0.9917
0.7912	0.9936
0.7973	0.9942
0.8026	0.9951
0.8011	0.9949
0.8113	0.9954
0.8131	0.9962
0.8122	0.9953
0.8191	0.9957
0.8232	0.9962
0.8252	0.9961
0.8306	0.9964
0.8355	0.9975
0.8274	0.9986
0.8419	0.9979
0.8341	0.9983
0.8317	0.9976
0.8388	0.9984
0.8425	0.9981
0.8472	0.9986
0.843	0.9987
0.8508	0.9991
0.8488	0.999
0.8586	0.9994
0.8615	0.9994
