0.0	0.0
0.2083	0.3794
0.2747	0.5078
0.3137	0.5775
0.3418	0.6234
0.3669	0.6731
0.3726	0.712
0.3904	0.7407
0.3992	0.7605
0.4078	0.7883
0.4231	0.8109
0.4299	0.8241
0.4339	0.8389
0.4374	0.851
0.4535	0.867
0.4517	0.8737
0.4569	0.883
0.4651	0.8933
0.4673	0.8993
0.478	0.9023
0.4807	0.9103
0.4863	0.9147
0.4965	0.9231
0.4974	0.9199
0.5076	0.9353
0.5064	0.9337
0.508	0.9377
0.516	0.9378
0.5302	0.9409
0.5196	0.9461
0.5378	0.9486
0.5387	0.9485
0.5444	0.9507
0.5489	0.9535
0.5471	0.9547
0.5523	0.955
0.5682	0.9575
0.5743	0.9609
0.5691	0.9608
0.5704	0.9611
0.5828	0.9636
0.585	0.9656
0.579	0.9638
0.5821	0.9687
0.5964	0.9669
0.6059	0.9719
0.5966	0.97
0.6134	0.9739
0.6187	0.9758
0.6121	0.9738
