0.0	0.0
0.4689	0.8563
0.5994	0.9353
0.6433	0.9668
0.6761	0.977
0.7218	0.9853
0.7478	0.9868
0.7815	0.9914
0.8101	0.994
0.8306	0.9952
0.843	0.9958
0.8572	0.9974
0.8717	0.9977
0.8829	0.9981
0.8961	0.9981
0.8998	0.9988
0.912	0.9984
0.9159	0.9987
0.9234	0.9985
0.9273	0.9991
0.9347	0.9992
0.9387	0.9994
0.9423	0.9996
0.9454	0.9995
0.9458	0.9995
0.9514	0.9997
0.9537	0.9992
0.9562	0.9998
0.9568	1.0
0.9557	0.9994
0.9621	0.9998
0.9623	0.9999
0.9609	0.9999
0.9626	1.0
0.9626	1.0
0.9662	1.0
0.9677	0.9999
0.9671	1.0
0.9692	0.9999
0.9709	1.0
0.9688	0.9998
0.9684	1.0
0.9687	0.9999
0.9741	1.0
0.9735	0.9999
0.973	0.9999
0.9757	0.9999
0.9735	0.9999
0.9803	0.9999
0.9758	1.0
