0.0	0.0
0.049	0.5279
0.3952	0.9916
0.7962	0.9999
0.9436	1.0
0.9842	1.0
0.9962	1.0
0.9987	1.0
0.9997	1.0
0.9999	1.0
1.0	1.0
0.9999	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
1.0	1.0
0.9996	1.0
0.9995	1.0
0.9991	1.0
0.9993	1.0
0.9989	1.0
0.9979	1.0
0.9975	1.0
0.9965	1.0
0.9957	1.0
0.9939	1.0
0.9941	1.0
0.9923	1.0
0.9919	1.0
0.9907	1.0
0.989	1.0
0.989	1.0
0.9887	1.0
0.9885	1.0
0.9888	1.0
0.9888	1.0
0.9876	1.0
0.9881	1.0
0.9878	1.0
0.9876	1.0
0.9891	1.0
0.9862	1.0
0.9884	1.0
0.987	1.0
0.9857	1.0
0.9866	1.0
0.9865	1.0
0.9877	1.0
0.9866	1.0
