0.0	0.0
0.36	0.966
0.7311	0.9992
0.8624	1.0
0.9153	1.0
0.9435	1.0
0.9509	1.0
0.9629	1.0
0.9685	1.0
0.9692	1.0
0.9751	1.0
0.9772	1.0
0.978	1.0
0.9807	1.0
0.9796	1.0
0.9782	1.0
0.9798	1.0
0.9805	1.0
0.9825	1.0
0.9832	1.0
0.9817	1.0
0.9851	1.0
0.9825	1.0
0.9834	1.0
0.9851	1.0
0.9841	1.0
0.986	1.0
0.9839	1.0
0.9855	1.0
0.9846	1.0
0.9872	1.0
0.9848	1.0
0.9869	1.0
0.986	1.0
0.9875	1.0
0.9842	1.0
0.9844	1.0
0.9878	1.0
0.9858	1.0
0.988	1.0
0.9868	1.0
0.9863	1.0
0.9849	1.0
0.9883	1.0
0.9867	1.0
0.9863	1.0
0.988	1.0
0.9874	1.0
0.9866	1.0
0.9867	1.0
