0.0	0.0
0.0332	0.2086
0.0778	0.3505
0.1217	0.4615
0.1621	0.5554
0.2051	0.634
0.2457	0.7185
0.3008	0.7703
0.3335	0.8125
0.3726	0.8531
0.4021	0.8771
0.4367	0.8965
0.471	0.9207
0.5056	0.9371
0.5201	0.9445
0.548	0.9595
0.5718	0.9634
0.5918	0.9721
0.6052	0.9769
0.6216	0.9788
0.6303	0.9827
0.6415	0.986
0.6569	0.9869
0.6566	0.9902
0.68	0.9932
0.6849	0.9934
0.6892	0.9925
0.7052	0.9929
0.7031	0.9924
0.7028	0.9944
0.7194	0.9948
0.7223	0.9945
0.7247	0.9955
0.7246	0.9971
0.7364	0.9954
0.7302	0.9957
0.7472	0.996
0.7427	0.9966
0.74	0.9968
0.7493	0.9973
0.75	0.9968
0.7554	0.9969
0.7625	0.9968
0.7649	0.9968
0.7668	0.9973
0.7657	0.9966
0.769	0.997
0.7689	0.997
0.7642	0.9965
0.7708	0.9973
