0.0	0.0
0.1395	0.432
0.2597	0.6036
0.339	0.6905
0.3894	0.7301
0.458	0.7835
0.4817	0.8043
0.5157	0.8356
0.5404	0.8474
0.5529	0.8688
0.5759	0.8869
0.5947	0.8995
0.6121	0.9093
0.6254	0.9215
0.6311	0.9259
0.638	0.9268
0.646	0.9395
0.6518	0.9441
0.6546	0.9491
0.6658	0.954
0.6771	0.9567
0.6763	0.96
0.6846	0.9633
0.6892	0.9641
0.6929	0.9693
0.6958	0.9696
0.7064	0.9718
0.7034	0.9744
0.7051	0.9784
0.7059	0.9803
0.7139	0.9764
0.7223	0.9828
0.7205	0.9779
0.7222	0.9837
0.7194	0.9848
0.7341	0.9852
0.7374	0.9861
0.7316	0.9867
0.7435	0.9884
0.7403	0.9894
0.7377	0.9902
0.7415	0.9911
0.7476	0.9916
0.7479	0.9935
0.7503	0.9928
0.7583	0.9936
0.7554	0.9937
0.7583	0.994
0.7577	0.9954
0.7679	0.9966
