0.0	0.0
0.0875	0.3772
0.151	0.5491
0.2077	0.6401
0.2578	0.707
0.3085	0.7752
0.3486	0.8032
0.3704	0.8417
0.4051	0.8628
0.4292	0.8794
0.4582	0.8972
0.4792	0.9097
0.4872	0.9164
0.5144	0.9257
0.5231	0.936
0.5303	0.9367
0.5524	0.946
0.5615	0.9475
0.5657	0.9531
0.5793	0.9583
0.581	0.9616
0.5938	0.9628
0.6009	0.9669
0.6082	0.9674
0.6123	0.9665
0.6274	0.9703
0.6189	0.9729
0.6308	0.9732
0.6232	0.9757
0.6202	0.9807
0.6388	0.9779
0.6437	0.982
0.6452	0.9807
0.649	0.98
0.6529	0.9806
0.6574	0.9826
0.6609	0.9832
0.6594	0.9842
0.6653	0.9838
0.6643	0.983
0.671	0.9858
0.6686	0.9849
0.6682	0.9843
0.67	0.9845
0.6775	0.9858
0.6823	0.9875
0.6699	0.9856
0.6824	0.9858
0.6801	0.9873
0.6869	0.9878
