0.0	0.0
0.2462	0.4624
0.335	0.6149
0.3769	0.6906
0.401	0.753
0.4242	0.7881
0.4383	0.8197
0.4571	0.848
0.4673	0.8685
0.4917	0.8772
0.4881	0.897
0.4917	0.9041
0.502	0.9111
0.512	0.9233
0.5314	0.9294
0.5347	0.9357
0.5322	0.9398
0.5519	0.9468
0.5482	0.95
0.5606	0.9531
0.5694	0.9516
0.5811	0.9571
0.5885	0.9631
0.5921	0.9608
0.5837	0.9627
0.5947	0.964
0.6095	0.9691
0.5999	0.9696
0.6221	0.9738
0.6255	0.9751
0.6218	0.9745
0.6326	0.9745
0.6357	0.9762
0.6464	0.9759
0.6442	0.9793
0.6549	0.9786
0.6498	0.9797
0.657	0.9797
0.6668	0.9814
0.6679	0.9834
0.6722	0.9834
0.6781	0.9849
0.6765	0.9848
0.6787	0.9825
0.6842	0.9838
0.6951	0.9856
0.6969	0.9868
0.6879	0.9878
0.7075	0.9894
0.7049	0.9883
