0.0	0.0
0.5409	0.9619
0.657	0.9734
0.7137	0.9859
0.769	0.9904
0.8309	0.9934
0.8645	0.9967
0.9005	0.999
0.9198	0.9997
0.9385	0.9991
0.9511	0.9995
0.9584	0.9999
0.965	1.0
0.9683	0.9996
0.9669	0.9998
0.975	0.9999
0.9783	1.0
0.9791	1.0
0.9815	1.0
0.9841	0.9999
0.9841	0.9999
0.9874	1.0
0.9858	0.9999
0.9892	1.0
0.9896	1.0
0.9906	1.0
0.9911	1.0
0.9927	1.0
0.9904	1.0
0.9923	1.0
0.9935	0.9999
0.994	1.0
0.9942	1.0
0.9945	1.0
0.9948	1.0
0.9952	1.0
0.9952	1.0
0.9958	1.0
0.9962	1.0
0.9954	1.0
0.9958	1.0
0.9964	1.0
0.9967	1.0
0.9957	1.0
0.9969	1.0
0.9981	1.0
0.9979	1.0
0.9968	1.0
0.9977	1.0
0.998	1.0
