0.0	0.0
0.0343	0.2056
0.0766	0.3421
0.1227	0.4507
0.1625	0.5415
0.2015	0.6295
0.246	0.6943
0.2772	0.7411
0.3132	0.7933
0.3465	0.8314
0.3871	0.8551
0.4236	0.8929
0.4439	0.9062
0.4732	0.9198
0.5022	0.9334
0.5246	0.9479
0.5404	0.9559
0.5616	0.9623
0.5768	0.9675
0.5957	0.9747
0.6161	0.9775
0.6218	0.9785
0.6422	0.9829
0.6536	0.9858
0.6624	0.9875
0.667	0.9896
0.6668	0.9916
0.684	0.9929
0.6935	0.9933
0.6887	0.9944
0.7024	0.9954
0.7034	0.9941
0.7128	0.9947
0.719	0.996
0.7272	0.9958
0.7385	0.9956
0.7328	0.9972
0.7373	0.9969
0.7369	0.9977
0.7506	0.9968
0.7538	0.9971
0.7572	0.9978
0.7592	0.997
0.754	0.9968
0.7612	0.998
0.7568	0.9971
0.7633	0.9974
0.7617	0.9973
0.7612	0.997
0.7688	0.9965
