0.0	0.0
0.1336	0.3894
0.2231	0.5802
0.2838	0.6655
0.3082	0.7287
0.33	0.7773
0.349	0.8026
0.3614	0.8294
0.3717	0.8444
0.3867	0.8668
0.4026	0.882
0.4135	0.8922
0.4258	0.8986
0.4391	0.9094
0.4436	0.9165
0.4548	0.9205
0.468	0.929
0.4783	0.9315
0.4956	0.9389
0.4976	0.9379
0.5057	0.9448
0.5273	0.9493
0.5258	0.9505
0.5404	0.953
0.5446	0.9584
0.5528	0.9584
0.566	0.9609
0.5736	0.9628
0.5851	0.9652
0.5805	0.9663
0.5936	0.9708
0.6034	0.9756
0.6118	0.9704
0.6126	0.9729
0.626	0.9764
0.6287	0.9775
0.6394	0.9761
0.6398	0.9821
0.6442	0.9808
0.6534	0.9792
0.6597	0.9833
0.6583	0.9834
0.68	0.9847
0.6786	0.9851
0.6805	0.987
0.6947	0.9878
0.6962	0.9884
0.6991	0.9869
0.7086	0.988
0.7076	0.9867
