0.0	0.0
0.1297	0.3929
0.1999	0.5828
0.2718	0.675
0.2986	0.7324
0.3271	0.778
0.346	0.8122
0.3565	0.8312
0.3801	0.8525
0.3855	0.872
0.401	0.881
0.4198	0.8936
0.4326	0.9036
0.4402	0.9092
0.4476	0.9183
0.4625	0.9233
0.4694	0.9283
0.4781	0.9353
0.4904	0.9379
0.5011	0.9389
0.5127	0.9424
0.5265	0.9493
0.524	0.9509
0.5337	0.9568
0.5397	0.9588
0.5573	0.9586
0.5672	0.9644
0.5702	0.9638
0.5789	0.9675
0.5867	0.9663
0.6016	0.9723
0.6071	0.9695
0.6071	0.9733
0.6243	0.9757
0.6305	0.9752
0.6289	0.9757
0.6337	0.9777
0.6501	0.98
0.6499	0.9806
0.6532	0.9809
0.6628	0.9809
0.6696	0.9819
0.679	0.9858
0.6803	0.9831
0.688	0.9853
0.6849	0.9871
0.695	0.9881
0.7001	0.9892
0.7042	0.9886
0.7061	0.9885
