0.0	0.0
0.1471	0.4457
0.248	0.5944
0.3444	0.6893
0.3962	0.7446
0.4512	0.7871
0.4946	0.8178
0.5126	0.8308
0.5394	0.8629
0.5652	0.8798
0.5854	0.8951
0.5983	0.9048
0.6106	0.9128
0.6182	0.9159
0.6359	0.9315
0.6413	0.9399
0.6528	0.9437
0.6464	0.9445
0.6709	0.9562
0.6725	0.9581
0.6766	0.9579
0.6868	0.9635
0.6896	0.9652
0.6818	0.9661
0.6981	0.9701
0.6974	0.9716
0.702	0.9745
0.7082	0.9756
0.7084	0.9787
0.7115	0.9827
0.7171	0.9819
0.7286	0.9815
0.7179	0.9847
0.7242	0.9848
0.729	0.9861
0.7339	0.9872
0.7378	0.9878
0.7326	0.986
0.7402	0.9893
0.7395	0.9904
0.7462	0.991
0.7451	0.9925
0.751	0.9924
0.7551	0.9923
0.7514	0.9941
0.7489	0.9932
0.7593	0.9959
0.7589	0.9958
0.7595	0.9968
0.7564	0.9962
