0.0	0.0
0.3412	0.9328
0.3402	0.9846
0.3814	0.9854
0.3984	0.986
0.3826	0.9842
0.3768	0.9792
0.3958	0.9856
0.417	0.9886
0.4414	0.9882
0.4364	0.986
0.4608	0.9852
0.47	0.9858
0.4778	0.9828
0.4776	0.9854
0.4904	0.9868
0.4656	0.9868
0.497	0.9852
0.4924	0.988
0.4886	0.9876
0.4878	0.99
0.497	0.99
0.5044	0.9914
0.5048	0.9904
0.5062	0.9884
0.4962	0.992
0.5188	0.9882
0.5266	0.9928
0.5204	0.9934
0.5444	0.9942
0.5432	0.9938
0.5564	0.9924
0.5514	0.993
0.571	0.9952
0.5596	0.9928
0.5714	0.9936
0.5762	0.9914
0.5874	0.9926
0.5902	0.9932
0.5928	0.992
0.5976	0.9908
0.6186	0.9944
0.6394	0.9914
0.6584	0.9934
0.6518	0.991
0.6906	0.994
0.6982	0.9926
0.7288	0.9946
0.7258	0.9936
0.7644	0.9946
