0.0	0.0
0.2494	0.5836
0.2496	0.7652
0.2428	0.8068
0.243	0.781
0.2032	0.8226
0.2024	0.8098
0.1978	0.8326
0.1912	0.8516
0.1932	0.8634
0.1858	0.8596
0.1712	0.877
0.162	0.8748
0.177	0.8918
0.162	0.8952
0.153	0.9006
0.1526	0.8938
0.148	0.8952
0.1544	0.8886
0.1478	0.8948
0.1458	0.8984
0.1466	0.8896
0.1334	0.8824
0.144	0.897
0.1352	0.8824
0.1472	0.8882
0.1476	0.8902
0.162	0.901
0.1894	0.9198
0.2016	0.927
0.2	0.9226
0.212	0.9276
0.2232	0.9232
0.2206	0.925
0.2202	0.9172
0.253	0.9222
0.2562	0.91
0.2636	0.9184
0.2626	0.9158
0.2902	0.9136
0.2902	0.9072
0.3146	0.9128
0.3098	0.9066
0.3308	0.8942
0.3542	0.8836
0.3524	0.889
0.3796	0.8956
0.3908	0.8916
0.4116	0.893
0.4338	0.8858
