0.0	0.0
0.0682	0.2436
0.0626	0.1812
0.0698	0.1464
0.0706	0.1228
0.0596	0.1
0.0586	0.0856
0.0418	0.0728
0.0464	0.0674
0.0374	0.058
0.035	0.0522
0.029	0.0482
0.0342	0.0494
0.0256	0.0382
0.0266	0.0386
0.03	0.042
0.0258	0.0342
0.024	0.0298
0.0222	0.0296
0.0218	0.0296
0.0232	0.0314
0.0226	0.0276
0.0246	0.0316
0.0254	0.0314
0.0282	0.0382
0.0292	0.0374
0.0284	0.0352
0.0328	0.0426
0.0276	0.0362
0.0396	0.0484
0.033	0.0444
0.0344	0.0428
0.038	0.0476
0.0426	0.0552
0.035	0.0484
0.0442	0.0594
0.053	0.0674
0.045	0.0612
0.049	0.0632
0.0534	0.0714
0.0576	0.0754
0.0592	0.0782
0.0682	0.088
0.0688	0.0952
0.0732	0.1016
0.0832	0.1144
0.09	0.1332
0.1044	0.158
0.119	0.191
0.1388	0.2666
