0.0	0.0
0.2442	0.8012
0.2806	0.8408
0.4078	0.8908
0.439	0.9074
0.4734	0.9144
0.4748	0.9174
0.4856	0.9226
0.5058	0.9318
0.5122	0.9406
0.5152	0.9438
0.5124	0.9462
0.521	0.9386
0.5396	0.9474
0.5318	0.9486
0.5336	0.9514
0.5276	0.9584
0.552	0.9554
0.5306	0.9566
0.5494	0.9608
0.5448	0.9606
0.5522	0.9668
0.5582	0.9666
0.5364	0.9588
0.5612	0.9668
0.5482	0.9688
0.5492	0.9656
0.5564	0.967
0.5614	0.9708
0.5702	0.9658
0.5722	0.9678
0.5688	0.9678
0.574	0.9716
0.5702	0.9714
0.5618	0.9714
0.5816	0.9742
0.5896	0.9768
0.5788	0.973
0.586	0.9774
0.5778	0.9772
0.579	0.9778
0.589	0.9758
0.5938	0.9756
0.6128	0.9806
0.614	0.9794
0.614	0.9784
0.6208	0.9824
0.6148	0.9814
0.6432	0.983
0.648	0.9828
