0.0	0.0
0.1175	0.1601
0.2006	0.3728
0.1905	0.3919
0.1901	0.3191
0.1902	0.3413
0.217	0.459
0.238	0.4631
0.2615	0.397
0.3336	0.5055
0.325	0.4983
0.3348	0.4688
0.3569	0.4826
0.4089	0.5493
0.4288	0.5621
0.4169	0.5171
0.4437	0.5335
0.4608	0.576
0.4698	0.5539
0.4782	0.5548
0.497	0.6053
0.4994	0.6089
0.5052	0.5819
0.5131	0.5855
0.5524	0.643
0.5475	0.6261
0.5424	0.6156
0.5603	0.6622
0.5496	0.6565
0.5395	0.6424
0.5415	0.6383
0.5415	0.6757
0.5478	0.6722
0.5605	0.6572
0.5547	0.6739
0.5612	0.6777
0.5536	0.6581
0.5372	0.6603
0.5438	0.6773
0.5448	0.6858
0.5453	0.6724
0.5404	0.6712
0.5353	0.6816
0.5299	0.6563
0.5381	0.6624
0.5375	0.6691
0.5324	0.6729
0.5175	0.6573
0.5189	0.6547
0.5288	0.6738
