0.0	0.0
0.2235	0.8125
0.21875	0.81
0.198	0.854
0.17975	0.8405
0.185	0.867
0.166	0.875
0.18725	0.8845
0.1795	0.8975
0.18075	0.903
0.19375	0.90775
0.18625	0.91
0.17475	0.91975
0.17575	0.91175
0.18425	0.92225
0.17775	0.92725
0.18275	0.92425
0.18525	0.92225
0.16575	0.93075
0.184	0.92175
0.1885	0.922
0.194	0.92475
0.17725	0.91525
0.19175	0.925
0.196	0.92425
0.19125	0.93
0.19475	0.9165
0.19175	0.905
0.198	0.91025
0.199	0.909
0.2135	0.89875
0.20925	0.8945
0.20375	0.90625
0.21275	0.90725
0.23475	0.89525
0.246	0.9085
0.25175	0.90775
0.26675	0.909
0.2675	0.91
0.267	0.91525
0.27525	0.91625
0.28425	0.917
0.2905	0.91975
0.296	0.91675
0.31975	0.9245
0.30975	0.913
0.307	0.9035
0.3135	0.90425
0.3115	0.90825
0.34225	0.916
