0.0	0.0
0.0596	0.0824
0.1084	0.2012
0.0964	0.1857
0.0807	0.1229
0.0776	0.1268
0.1058	0.1987
0.119	0.1981
0.1105	0.1474
0.1418	0.188
0.146	0.1943
0.1233	0.1532
0.1222	0.1449
0.162	0.1899
0.1685	0.1972
0.148	0.1647
0.1389	0.1547
0.1635	0.1784
0.137	0.1469
0.1392	0.1499
0.1729	0.1873
0.1772	0.1954
0.1511	0.1623
0.1503	0.1581
0.1807	0.1924
0.1554	0.1627
0.1541	0.163
0.1907	0.2026
0.2042	0.2194
0.1807	0.1956
0.1887	0.2017
0.2052	0.224
0.2122	0.2315
0.1922	0.2041
0.2151	0.2374
0.2198	0.238
0.2016	0.2176
0.2013	0.2196
0.219	0.2464
0.2237	0.2511
0.2148	0.2406
0.217	0.2451
0.2235	0.2544
0.2106	0.2367
0.2107	0.2352
0.2153	0.2481
0.207	0.239
0.2151	0.243
0.2025	0.2375
0.2045	0.239
